agent_id,risk_type,risk_exposure,risk_factor,step,agent_type
Landlord_4,property_damage,0.0,0.0,52,Landlord
Landlord_9,property_damage,0.0,0.0,52,Landlord
Landlord_6,property_damage,0.0,0.0,52,Landlord
Landlord_4,property_damage,0.0,0.0,52,Landlord
Landlord_1,property_damage,0.0,0.0,52,Landlord
Landlord_6,property_damage,0.9246782213565523,0.33333333333333326,52,Landlord
Landlord_4,property_damage,0.0,0.0,52,Landlord
Renter_33,deposit_loss,4.648538589793428,0.16952219374583,52,Renter
Renter_1,deposit_loss,4.46470458309974,0.2941352368961155,52,Renter
Renter_35,deposit_loss,2.7740346640696574,0.22137069258945938,52,Renter
Renter_14,deposit_loss,2.435967122017216,0.1213008529286306,52,Renter
Renter_4,deposit_loss,2.600427059120603,0.08913151719876805,52,Renter
Renter_7,deposit_loss,5.748435466776273,0.2066021990293024,52,Renter
Renter_12,deposit_loss,5.748435466776273,0.2919372338892457,52,Renter
Renter_16,deposit_loss,3.2473748411882513,0.10939341426096025,52,Renter
Renter_38,deposit_loss,3.3946339367881473,0.15008242019962603,52,Renter
Renter_11,deposit_loss,4.46470458309974,0.21940012062508116,52,Renter
Renter_39,deposit_loss,2.600427059120603,0.09082927828316524,52,Renter
Renter_19,deposit_loss,2.435967122017216,0.08628628264932374,52,Renter
Renter_36,deposit_loss,4.648538589793428,0.18135433524719233,52,Renter
Renter_25,deposit_loss,4.46470458309974,0.22930430953375844,52,Renter
Renter_41,deposit_loss,2.435967122017216,0.2014199750144475,52,Renter
Renter_49,deposit_loss,5.0919509051822205,0.2945500960337604,52,Renter
Renter_8,deposit_loss,3.099025726528952,0.12843746598340974,52,Renter
Renter_22,deposit_loss,3.2473748411882513,0.14772789862800223,52,Renter
Renter_46,deposit_loss,5.748435466776273,0.3067070527618616,52,Renter
Renter_24,deposit_loss,3.2473748411882513,0.11075218585473394,52,Renter
Renter_18,deposit_loss,2.7740346640696574,0.12023274063832472,52,Renter
Renter_23,deposit_loss,5.748435466776273,0.21061859006819528,52,Renter
Renter_13,deposit_loss,5.0919509051822205,0.19384016429047535,52,Renter
Renter_2,deposit_loss,1.849356442713105,0.259930548719325,52,Renter
Renter_10,deposit_loss,5.748435466776273,0.23364596176298458,52,Renter
Lender_0,default_risk,0.0,0.0,52,Lender
Lender_0,default_risk,0.0,0.0,52,Lender
Lender_0,default_risk,0.0,0.0,52,Lender
Lender_0,default_risk,0.0,0.0,52,Lender
Lender_0,default_risk,0.0,0.0,52,Lender
Lender_0,default_risk,0.0,0.0,52,Lender
Landlord_8,property_damage,0.0,0.0,53,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,53,Landlord
Landlord_6,property_damage,0.0,0.0,53,Landlord
Landlord_2,property_damage,0.0,0.0,53,Landlord
Landlord_7,property_damage,0.0,0.0,53,Landlord
Landlord_4,property_damage,0.0,0.0,53,Landlord
Landlord_4,property_damage,0.0,0.0,53,Landlord
Landlord_9,property_damage,0.0,0.0,53,Landlord
Landlord_1,property_damage,1.6973169683940732,0.33333333333333326,53,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,53,Landlord
Landlord_7,property_damage,0.0,0.0,53,Landlord
Landlord_2,property_damage,0.0,0.0,53,Landlord
Landlord_8,property_damage,0.0,0.0,53,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,53,Landlord
Landlord_2,property_damage,0.0,0.0,53,Landlord
Landlord_1,property_damage,0.0,0.0,53,Landlord
Landlord_8,property_damage,1.549512863264476,0.3333333333333333,53,Landlord
Landlord_9,property_damage,0.0,0.0,53,Landlord
Landlord_4,property_damage,0.0,0.0,53,Landlord
Landlord_9,property_damage,0.0,0.0,53,Landlord
Landlord_6,property_damage,0.0,0.0,53,Landlord
Landlord_4,property_damage,0.0,0.0,53,Landlord
Landlord_1,property_damage,0.0,0.0,53,Landlord
Landlord_6,property_damage,0.9246782213565523,0.33333333333333326,53,Landlord
Landlord_4,property_damage,0.0,0.0,53,Landlord
Renter_33,deposit_loss,4.648538589793428,0.16952219374583,53,Renter
Renter_1,deposit_loss,4.46470458309974,0.2941352368961155,53,Renter
Renter_35,deposit_loss,2.7740346640696574,0.22137069258945938,53,Renter
Renter_14,deposit_loss,2.435967122017216,0.1213008529286306,53,Renter
Renter_4,deposit_loss,2.600427059120603,0.08913151719876805,53,Renter
Renter_7,deposit_loss,5.748435466776273,0.2066021990293024,53,Renter
Renter_12,deposit_loss,5.748435466776273,0.2919372338892457,53,Renter
Renter_16,deposit_loss,3.2473748411882513,0.10939341426096025,53,Renter
Renter_38,deposit_loss,3.3946339367881473,0.15008242019962603,53,Renter
Renter_11,deposit_loss,4.46470458309974,0.21940012062508116,53,Renter
Renter_39,deposit_loss,2.600427059120603,0.09082927828316524,53,Renter
Renter_19,deposit_loss,2.435967122017216,0.08628628264932374,53,Renter
Renter_36,deposit_loss,4.648538589793428,0.18135433524719233,53,Renter
Renter_25,deposit_loss,4.46470458309974,0.22930430953375844,53,Renter
Renter_41,deposit_loss,2.435967122017216,0.2014199750144475,53,Renter
Renter_49,deposit_loss,5.0919509051822205,0.2945500960337604,53,Renter
Renter_8,deposit_loss,3.099025726528952,0.12843746598340974,53,Renter
Renter_22,deposit_loss,3.2473748411882513,0.14772789862800223,53,Renter
Renter_46,deposit_loss,5.748435466776273,0.3067070527618616,53,Renter
Renter_24,deposit_loss,3.2473748411882513,0.11075218585473394,53,Renter
Renter_18,deposit_loss,2.7740346640696574,0.12023274063832472,53,Renter
Renter_23,deposit_loss,5.748435466776273,0.21061859006819528,53,Renter
Renter_13,deposit_loss,5.0919509051822205,0.19384016429047535,53,Renter
Renter_2,deposit_loss,1.849356442713105,0.259930548719325,53,Renter
Renter_10,deposit_loss,5.748435466776273,0.23364596176298458,53,Renter
Lender_0,default_risk,0.0,0.0,53,Lender
Lender_0,default_risk,0.0,0.0,53,Lender
Lender_0,default_risk,0.0,0.0,53,Lender
Lender_0,default_risk,0.0,0.0,53,Lender
Lender_0,default_risk,0.0,0.0,53,Lender
Lender_0,default_risk,0.0,0.0,53,Lender
Landlord_8,property_damage,0.0,0.0,54,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,54,Landlord
Landlord_6,property_damage,0.0,0.0,54,Landlord
Landlord_2,property_damage,0.0,0.0,54,Landlord
Landlord_7,property_damage,0.0,0.0,54,Landlord
Landlord_4,property_damage,0.0,0.0,54,Landlord
Landlord_4,property_damage,0.0,0.0,54,Landlord
Landlord_9,property_damage,0.0,0.0,54,Landlord
Landlord_1,property_damage,1.6973169683940732,0.33333333333333326,54,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,54,Landlord
Landlord_7,property_damage,0.0,0.0,54,Landlord
Landlord_2,property_damage,0.0,0.0,54,Landlord
Landlord_8,property_damage,0.0,0.0,54,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,54,Landlord
Landlord_2,property_damage,0.0,0.0,54,Landlord
Landlord_1,property_damage,0.0,0.0,54,Landlord
Landlord_8,property_damage,1.549512863264476,0.3333333333333333,54,Landlord
Landlord_9,property_damage,0.0,0.0,54,Landlord
Landlord_4,property_damage,0.0,0.0,54,Landlord
Landlord_9,property_damage,0.0,0.0,54,Landlord
Landlord_6,property_damage,0.0,0.0,54,Landlord
Landlord_4,property_damage,0.0,0.0,54,Landlord
Landlord_1,property_damage,0.0,0.0,54,Landlord
Landlord_6,property_damage,0.9246782213565523,0.33333333333333326,54,Landlord
Landlord_4,property_damage,0.0,0.0,54,Landlord
Renter_33,deposit_loss,4.648538589793428,0.16952219374583,54,Renter
Renter_1,deposit_loss,4.46470458309974,0.2941352368961155,54,Renter
Renter_35,deposit_loss,2.7740346640696574,0.22137069258945938,54,Renter
Renter_14,deposit_loss,2.435967122017216,0.1213008529286306,54,Renter
Renter_4,deposit_loss,2.600427059120603,0.08913151719876805,54,Renter
Renter_7,deposit_loss,5.748435466776273,0.2066021990293024,54,Renter
Renter_12,deposit_loss,5.748435466776273,0.2919372338892457,54,Renter
Renter_16,deposit_loss,3.2473748411882513,0.10939341426096025,54,Renter
Renter_38,deposit_loss,3.3946339367881473,0.15008242019962603,54,Renter
Renter_11,deposit_loss,4.46470458309974,0.21940012062508116,54,Renter
Renter_39,deposit_loss,2.600427059120603,0.09082927828316524,54,Renter
Renter_19,deposit_loss,2.435967122017216,0.08628628264932374,54,Renter
Renter_36,deposit_loss,4.648538589793428,0.18135433524719233,54,Renter
Renter_25,deposit_loss,4.46470458309974,0.22930430953375844,54,Renter
Renter_41,deposit_loss,2.435967122017216,0.2014199750144475,54,Renter
Renter_49,deposit_loss,5.0919509051822205,0.2945500960337604,54,Renter
Renter_8,deposit_loss,3.099025726528952,0.12843746598340974,54,Renter
Renter_22,deposit_loss,3.2473748411882513,0.14772789862800223,54,Renter
Renter_46,deposit_loss,5.748435466776273,0.3067070527618616,54,Renter
Renter_24,deposit_loss,3.2473748411882513,0.11075218585473394,54,Renter
Renter_18,deposit_loss,2.7740346640696574,0.12023274063832472,54,Renter
Renter_23,deposit_loss,5.748435466776273,0.21061859006819528,54,Renter
Renter_13,deposit_loss,5.0919509051822205,0.19384016429047535,54,Renter
Renter_2,deposit_loss,1.849356442713105,0.259930548719325,54,Renter
Renter_10,deposit_loss,5.748435466776273,0.23364596176298458,54,Renter
Lender_0,default_risk,0.0,0.0,54,Lender
Lender_0,default_risk,0.0,0.0,54,Lender
Lender_0,default_risk,0.0,0.0,54,Lender
Lender_0,default_risk,0.0,0.0,54,Lender
Lender_0,default_risk,0.0,0.0,54,Lender
Lender_0,default_risk,0.0,0.0,54,Lender
Landlord_8,property_damage,0.0,0.0,55,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,55,Landlord
Landlord_6,property_damage,0.0,0.0,55,Landlord
Landlord_2,property_damage,0.0,0.0,55,Landlord
Landlord_7,property_damage,0.0,0.0,55,Landlord
Landlord_4,property_damage,0.0,0.0,55,Landlord
Landlord_4,property_damage,0.0,0.0,55,Landlord
Landlord_9,property_damage,0.0,0.0,55,Landlord
Landlord_1,property_damage,1.6973169683940732,0.33333333333333326,55,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,55,Landlord
Landlord_7,property_damage,0.0,0.0,55,Landlord
Landlord_2,property_damage,0.0,0.0,55,Landlord
Landlord_8,property_damage,0.0,0.0,55,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,55,Landlord
Landlord_2,property_damage,0.0,0.0,55,Landlord
Landlord_1,property_damage,0.0,0.0,55,Landlord
Landlord_8,property_damage,1.549512863264476,0.3333333333333333,55,Landlord
Landlord_9,property_damage,0.0,0.0,55,Landlord
Landlord_4,property_damage,0.0,0.0,55,Landlord
Landlord_9,property_damage,0.0,0.0,55,Landlord
Landlord_6,property_damage,0.0,0.0,55,Landlord
Landlord_4,property_damage,0.0,0.0,55,Landlord
Landlord_1,property_damage,0.0,0.0,55,Landlord
Landlord_6,property_damage,0.9246782213565523,0.33333333333333326,55,Landlord
Landlord_4,property_damage,0.0,0.0,55,Landlord
Renter_33,deposit_loss,4.648538589793428,0.16952219374583,55,Renter
Renter_1,deposit_loss,4.46470458309974,0.2941352368961155,55,Renter
Renter_35,deposit_loss,2.7740346640696574,0.22137069258945938,55,Renter
Renter_14,deposit_loss,2.435967122017216,0.1213008529286306,55,Renter
Renter_4,deposit_loss,2.600427059120603,0.08913151719876805,55,Renter
Renter_7,deposit_loss,5.748435466776273,0.2066021990293024,55,Renter
Renter_12,deposit_loss,5.748435466776273,0.2919372338892457,55,Renter
Renter_16,deposit_loss,3.2473748411882513,0.10939341426096025,55,Renter
Renter_38,deposit_loss,3.3946339367881473,0.15008242019962603,55,Renter
Renter_11,deposit_loss,4.46470458309974,0.21940012062508116,55,Renter
Renter_39,deposit_loss,2.600427059120603,0.09082927828316524,55,Renter
Renter_19,deposit_loss,2.435967122017216,0.08628628264932374,55,Renter
Renter_36,deposit_loss,4.648538589793428,0.18135433524719233,55,Renter
Renter_25,deposit_loss,4.46470458309974,0.22930430953375844,55,Renter
Renter_41,deposit_loss,2.435967122017216,0.2014199750144475,55,Renter
Renter_49,deposit_loss,5.0919509051822205,0.2945500960337604,55,Renter
Renter_8,deposit_loss,3.099025726528952,0.12843746598340974,55,Renter
Renter_22,deposit_loss,3.2473748411882513,0.14772789862800223,55,Renter
Renter_46,deposit_loss,5.748435466776273,0.3067070527618616,55,Renter
Renter_24,deposit_loss,3.2473748411882513,0.11075218585473394,55,Renter
Renter_18,deposit_loss,2.7740346640696574,0.12023274063832472,55,Renter
Renter_23,deposit_loss,5.748435466776273,0.21061859006819528,55,Renter
Renter_13,deposit_loss,5.0919509051822205,0.19384016429047535,55,Renter
Renter_2,deposit_loss,1.849356442713105,0.259930548719325,55,Renter
Renter_10,deposit_loss,5.748435466776273,0.23364596176298458,55,Renter
Lender_0,default_risk,0.0,0.0,55,Lender
Lender_0,default_risk,0.0,0.0,55,Lender
Lender_0,default_risk,0.0,0.0,55,Lender
Lender_0,default_risk,0.0,0.0,55,Lender
Lender_0,default_risk,0.0,0.0,55,Lender
Lender_0,default_risk,0.0,0.0,55,Lender
Landlord_8,property_damage,0.0,0.0,56,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,56,Landlord
Landlord_6,property_damage,0.0,0.0,56,Landlord
Landlord_2,property_damage,0.0,0.0,56,Landlord
Landlord_7,property_damage,0.0,0.0,56,Landlord
Landlord_4,property_damage,0.0,0.0,56,Landlord
Landlord_4,property_damage,0.0,0.0,56,Landlord
Landlord_9,property_damage,0.0,0.0,56,Landlord
Landlord_1,property_damage,1.6973169683940732,0.33333333333333326,56,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,56,Landlord
Landlord_7,property_damage,0.0,0.0,56,Landlord
Landlord_2,property_damage,0.0,0.0,56,Landlord
Landlord_8,property_damage,0.0,0.0,56,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,56,Landlord
Landlord_2,property_damage,0.0,0.0,56,Landlord
Landlord_1,property_damage,0.0,0.0,56,Landlord
Landlord_8,property_damage,1.549512863264476,0.3333333333333333,56,Landlord
Landlord_9,property_damage,0.0,0.0,56,Landlord
Landlord_4,property_damage,0.0,0.0,56,Landlord
Landlord_9,property_damage,0.0,0.0,56,Landlord
Landlord_6,property_damage,0.0,0.0,56,Landlord
Landlord_4,property_damage,0.0,0.0,56,Landlord
Landlord_1,property_damage,0.0,0.0,56,Landlord
Landlord_6,property_damage,0.9246782213565523,0.33333333333333326,56,Landlord
Landlord_4,property_damage,0.0,0.0,56,Landlord
Renter_33,deposit_loss,4.648538589793428,0.16952219374583,56,Renter
Renter_1,deposit_loss,4.46470458309974,0.2941352368961155,56,Renter
Renter_35,deposit_loss,2.7740346640696574,0.22137069258945938,56,Renter
Renter_14,deposit_loss,2.435967122017216,0.1213008529286306,56,Renter
Renter_4,deposit_loss,2.600427059120603,0.08913151719876805,56,Renter
Renter_7,deposit_loss,5.748435466776273,0.2066021990293024,56,Renter
Renter_12,deposit_loss,5.748435466776273,0.2919372338892457,56,Renter
Renter_16,deposit_loss,3.2473748411882513,0.10939341426096025,56,Renter
Renter_38,deposit_loss,3.3946339367881473,0.15008242019962603,56,Renter
Renter_11,deposit_loss,4.46470458309974,0.21940012062508116,56,Renter
Renter_39,deposit_loss,2.600427059120603,0.09082927828316524,56,Renter
Renter_19,deposit_loss,2.435967122017216,0.08628628264932374,56,Renter
Renter_36,deposit_loss,4.648538589793428,0.18135433524719233,56,Renter
Renter_25,deposit_loss,4.46470458309974,0.22930430953375844,56,Renter
Renter_41,deposit_loss,2.435967122017216,0.2014199750144475,56,Renter
Renter_49,deposit_loss,5.0919509051822205,0.2945500960337604,56,Renter
Renter_8,deposit_loss,3.099025726528952,0.12843746598340974,56,Renter
Renter_22,deposit_loss,3.2473748411882513,0.14772789862800223,56,Renter
Renter_46,deposit_loss,5.748435466776273,0.3067070527618616,56,Renter
Renter_24,deposit_loss,3.2473748411882513,0.11075218585473394,56,Renter
Renter_18,deposit_loss,2.7740346640696574,0.12023274063832472,56,Renter
Renter_23,deposit_loss,5.748435466776273,0.21061859006819528,56,Renter
Renter_13,deposit_loss,5.0919509051822205,0.19384016429047535,56,Renter
Renter_2,deposit_loss,1.849356442713105,0.259930548719325,56,Renter
Renter_10,deposit_loss,5.748435466776273,0.23364596176298458,56,Renter
Lender_0,default_risk,0.0,0.0,56,Lender
Lender_0,default_risk,0.0,0.0,56,Lender
Lender_0,default_risk,0.0,0.0,56,Lender
Lender_0,default_risk,0.0,0.0,56,Lender
Lender_0,default_risk,0.0,0.0,56,Lender
Lender_0,default_risk,0.0,0.0,56,Lender
Landlord_8,property_damage,0.0,0.0,57,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,57,Landlord
Landlord_6,property_damage,0.0,0.0,57,Landlord
Landlord_2,property_damage,0.0,0.0,57,Landlord
Landlord_7,property_damage,0.0,0.0,57,Landlord
Landlord_4,property_damage,0.0,0.0,57,Landlord
Landlord_4,property_damage,0.0,0.0,57,Landlord
Landlord_9,property_damage,0.0,0.0,57,Landlord
Landlord_1,property_damage,1.6973169683940732,0.33333333333333326,57,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,57,Landlord
Landlord_7,property_damage,0.0,0.0,57,Landlord
Landlord_2,property_damage,0.0,0.0,57,Landlord
Landlord_8,property_damage,0.0,0.0,57,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,57,Landlord
Landlord_2,property_damage,0.0,0.0,57,Landlord
Landlord_1,property_damage,0.0,0.0,57,Landlord
Landlord_8,property_damage,1.549512863264476,0.3333333333333333,57,Landlord
Landlord_9,property_damage,0.0,0.0,57,Landlord
Landlord_4,property_damage,0.0,0.0,57,Landlord
Landlord_9,property_damage,0.0,0.0,57,Landlord
Landlord_6,property_damage,0.0,0.0,57,Landlord
Landlord_4,property_damage,0.0,0.0,57,Landlord
Landlord_1,property_damage,0.0,0.0,57,Landlord
Landlord_6,property_damage,0.9246782213565523,0.33333333333333326,57,Landlord
Landlord_4,property_damage,0.0,0.0,57,Landlord
Renter_33,deposit_loss,4.648538589793428,0.16952219374583,57,Renter
Renter_1,deposit_loss,4.46470458309974,0.2941352368961155,57,Renter
Renter_35,deposit_loss,2.7740346640696574,0.22137069258945938,57,Renter
Renter_14,deposit_loss,2.435967122017216,0.1213008529286306,57,Renter
Renter_4,deposit_loss,2.600427059120603,0.08913151719876805,57,Renter
Renter_7,deposit_loss,5.748435466776273,0.2066021990293024,57,Renter
Renter_12,deposit_loss,5.748435466776273,0.2919372338892457,57,Renter
Renter_16,deposit_loss,3.2473748411882513,0.10939341426096025,57,Renter
Renter_38,deposit_loss,3.3946339367881473,0.15008242019962603,57,Renter
Renter_11,deposit_loss,4.46470458309974,0.21940012062508116,57,Renter
Renter_39,deposit_loss,2.600427059120603,0.09082927828316524,57,Renter
Renter_19,deposit_loss,2.435967122017216,0.08628628264932374,57,Renter
Renter_36,deposit_loss,4.648538589793428,0.18135433524719233,57,Renter
Renter_25,deposit_loss,4.46470458309974,0.22930430953375844,57,Renter
Renter_41,deposit_loss,2.435967122017216,0.2014199750144475,57,Renter
Renter_49,deposit_loss,5.0919509051822205,0.2945500960337604,57,Renter
Renter_8,deposit_loss,3.099025726528952,0.12843746598340974,57,Renter
Renter_22,deposit_loss,3.2473748411882513,0.14772789862800223,57,Renter
Renter_46,deposit_loss,5.748435466776273,0.3067070527618616,57,Renter
Renter_24,deposit_loss,3.2473748411882513,0.11075218585473394,57,Renter
Renter_18,deposit_loss,2.7740346640696574,0.12023274063832472,57,Renter
Renter_23,deposit_loss,5.748435466776273,0.21061859006819528,57,Renter
Renter_13,deposit_loss,5.0919509051822205,0.19384016429047535,57,Renter
Renter_2,deposit_loss,1.849356442713105,0.259930548719325,57,Renter
Renter_10,deposit_loss,5.748435466776273,0.23364596176298458,57,Renter
Lender_0,default_risk,0.0,0.0,57,Lender
Lender_0,default_risk,0.0,0.0,57,Lender
Lender_0,default_risk,0.0,0.0,57,Lender
Lender_0,default_risk,0.0,0.0,57,Lender
Lender_0,default_risk,0.0,0.0,57,Lender
Lender_0,default_risk,0.0,0.0,57,Lender
Landlord_8,property_damage,0.0,0.0,58,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,58,Landlord
Landlord_6,property_damage,0.0,0.0,58,Landlord
Landlord_2,property_damage,0.0,0.0,58,Landlord
Landlord_7,property_damage,0.0,0.0,58,Landlord
Landlord_4,property_damage,0.0,0.0,58,Landlord
Landlord_4,property_damage,0.0,0.0,58,Landlord
Landlord_9,property_damage,0.0,0.0,58,Landlord
Landlord_1,property_damage,1.6973169683940732,0.33333333333333326,58,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,58,Landlord
Landlord_7,property_damage,0.0,0.0,58,Landlord
Landlord_2,property_damage,0.0,0.0,58,Landlord
Landlord_8,property_damage,0.0,0.0,58,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,58,Landlord
Landlord_2,property_damage,0.0,0.0,58,Landlord
Landlord_1,property_damage,0.0,0.0,58,Landlord
Landlord_8,property_damage,1.549512863264476,0.3333333333333333,58,Landlord
Landlord_9,property_damage,0.0,0.0,58,Landlord
Landlord_4,property_damage,0.0,0.0,58,Landlord
Landlord_9,property_damage,0.0,0.0,58,Landlord
Landlord_6,property_damage,0.0,0.0,58,Landlord
Landlord_4,property_damage,0.0,0.0,58,Landlord
Landlord_1,property_damage,0.0,0.0,58,Landlord
Landlord_6,property_damage,0.9246782213565523,0.33333333333333326,58,Landlord
Landlord_4,property_damage,0.0,0.0,58,Landlord
Renter_33,deposit_loss,4.648538589793428,0.16952219374583,58,Renter
Renter_1,deposit_loss,4.46470458309974,0.2941352368961155,58,Renter
Renter_35,deposit_loss,2.7740346640696574,0.22137069258945938,58,Renter
Renter_14,deposit_loss,2.435967122017216,0.1213008529286306,58,Renter
Renter_4,deposit_loss,2.600427059120603,0.08913151719876805,58,Renter
Renter_7,deposit_loss,5.748435466776273,0.2066021990293024,58,Renter
Renter_12,deposit_loss,5.748435466776273,0.2919372338892457,58,Renter
Renter_16,deposit_loss,3.2473748411882513,0.10939341426096025,58,Renter
Renter_38,deposit_loss,3.3946339367881473,0.15008242019962603,58,Renter
Renter_11,deposit_loss,4.46470458309974,0.21940012062508116,58,Renter
Renter_39,deposit_loss,2.600427059120603,0.09082927828316524,58,Renter
Renter_19,deposit_loss,2.435967122017216,0.08628628264932374,58,Renter
Renter_36,deposit_loss,4.648538589793428,0.18135433524719233,58,Renter
Renter_25,deposit_loss,4.46470458309974,0.22930430953375844,58,Renter
Renter_41,deposit_loss,2.435967122017216,0.2014199750144475,58,Renter
Renter_49,deposit_loss,5.0919509051822205,0.2945500960337604,58,Renter
Renter_8,deposit_loss,3.099025726528952,0.12843746598340974,58,Renter
Renter_22,deposit_loss,3.2473748411882513,0.14772789862800223,58,Renter
Renter_46,deposit_loss,5.748435466776273,0.3067070527618616,58,Renter
Renter_24,deposit_loss,3.2473748411882513,0.11075218585473394,58,Renter
Renter_18,deposit_loss,2.7740346640696574,0.12023274063832472,58,Renter
Renter_23,deposit_loss,5.748435466776273,0.21061859006819528,58,Renter
Renter_13,deposit_loss,5.0919509051822205,0.19384016429047535,58,Renter
Renter_2,deposit_loss,1.849356442713105,0.259930548719325,58,Renter
Renter_10,deposit_loss,5.748435466776273,0.23364596176298458,58,Renter
Lender_0,default_risk,0.0,0.0,58,Lender
Lender_0,default_risk,0.0,0.0,58,Lender
Lender_0,default_risk,0.0,0.0,58,Lender
Lender_0,default_risk,0.0,0.0,58,Lender
Lender_0,default_risk,0.0,0.0,58,Lender
Lender_0,default_risk,0.0,0.0,58,Lender
Landlord_8,property_damage,0.0,0.0,59,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,59,Landlord
Landlord_6,property_damage,0.0,0.0,59,Landlord
Landlord_2,property_damage,0.0,0.0,59,Landlord
Landlord_7,property_damage,0.0,0.0,59,Landlord
Landlord_4,property_damage,0.0,0.0,59,Landlord
Landlord_4,property_damage,0.0,0.0,59,Landlord
Landlord_9,property_damage,0.0,0.0,59,Landlord
Landlord_1,property_damage,1.6973169683940732,0.33333333333333326,59,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,59,Landlord
Landlord_7,property_damage,0.0,0.0,59,Landlord
Landlord_2,property_damage,0.0,0.0,59,Landlord
Landlord_8,property_damage,0.0,0.0,59,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,59,Landlord
Landlord_2,property_damage,0.0,0.0,59,Landlord
Landlord_1,property_damage,0.0,0.0,59,Landlord
Landlord_8,property_damage,1.549512863264476,0.3333333333333333,59,Landlord
Landlord_9,property_damage,0.0,0.0,59,Landlord
Landlord_4,property_damage,0.0,0.0,59,Landlord
Landlord_9,property_damage,0.0,0.0,59,Landlord
Landlord_6,property_damage,0.0,0.0,59,Landlord
Landlord_4,property_damage,0.0,0.0,59,Landlord
Landlord_1,property_damage,0.0,0.0,59,Landlord
Landlord_6,property_damage,0.9246782213565523,0.33333333333333326,59,Landlord
Landlord_4,property_damage,0.0,0.0,59,Landlord
Renter_33,deposit_loss,4.648538589793428,0.16952219374583,59,Renter
Renter_1,deposit_loss,4.46470458309974,0.2941352368961155,59,Renter
Renter_35,deposit_loss,2.7740346640696574,0.22137069258945938,59,Renter
Renter_14,deposit_loss,2.435967122017216,0.1213008529286306,59,Renter
Renter_4,deposit_loss,2.600427059120603,0.08913151719876805,59,Renter
Renter_7,deposit_loss,5.748435466776273,0.2066021990293024,59,Renter
Renter_12,deposit_loss,5.748435466776273,0.2919372338892457,59,Renter
Renter_16,deposit_loss,3.2473748411882513,0.10939341426096025,59,Renter
Renter_38,deposit_loss,3.3946339367881473,0.15008242019962603,59,Renter
Renter_11,deposit_loss,4.46470458309974,0.21940012062508116,59,Renter
Renter_39,deposit_loss,2.600427059120603,0.09082927828316524,59,Renter
Renter_19,deposit_loss,2.435967122017216,0.08628628264932374,59,Renter
Renter_36,deposit_loss,4.648538589793428,0.18135433524719233,59,Renter
Renter_25,deposit_loss,4.46470458309974,0.22930430953375844,59,Renter
Renter_41,deposit_loss,2.435967122017216,0.2014199750144475,59,Renter
Renter_49,deposit_loss,5.0919509051822205,0.2945500960337604,59,Renter
Renter_8,deposit_loss,3.099025726528952,0.12843746598340974,59,Renter
Renter_22,deposit_loss,3.2473748411882513,0.14772789862800223,59,Renter
Renter_46,deposit_loss,5.748435466776273,0.3067070527618616,59,Renter
Renter_24,deposit_loss,3.2473748411882513,0.11075218585473394,59,Renter
Renter_18,deposit_loss,2.7740346640696574,0.12023274063832472,59,Renter
Renter_23,deposit_loss,5.748435466776273,0.21061859006819528,59,Renter
Renter_13,deposit_loss,5.0919509051822205,0.19384016429047535,59,Renter
Renter_2,deposit_loss,1.849356442713105,0.259930548719325,59,Renter
Renter_10,deposit_loss,5.748435466776273,0.23364596176298458,59,Renter
Lender_0,default_risk,0.0,0.0,59,Lender
Lender_0,default_risk,0.0,0.0,59,Lender
Lender_0,default_risk,0.0,0.0,59,Lender
Lender_0,default_risk,0.0,0.0,59,Lender
Lender_0,default_risk,0.0,0.0,59,Lender
Lender_0,default_risk,0.0,0.0,59,Lender
Landlord_8,property_damage,0.0,0.0,60,Landlord
Landlord_3,property_damage,2.23235229154987,0.3333333333333333,60,Landlord
Landlord_6,property_damage,0.0,0.0,60,Landlord
Landlord_2,property_damage,0.0,0.0,60,Landlord
Landlord_7,property_damage,0.0,0.0,60,Landlord
Landlord_4,property_damage,0.0,0.0,60,Landlord
Landlord_4,property_damage,0.0,0.0,60,Landlord
